MTS793|MPT|FRA|1|2|.|.|:|33|1|1|A

Acquisition de données						Temps :	346.40332	Sec	28.05.2013 18:17:46
Temps	Axial Déplacement	Axial Force	Axial fléche	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
150.51367	-0.45239925	-6.7255268	-0.46460181	0.00035867095	0
151.01367	-0.45403242	-8.0240107	-0.4662393	-3.4570694e-05	0
151.51367	-0.45569539	-10.107715	-0.46791494	-2.1457672e-05	0
152.01367	-0.45807362	-10.30597	-0.46890914	0.00010669231	0
152.51367	-0.4598856	-11.730536	-0.47064677	-0.00018432736	0
153.01367	-0.4599154	-12.335996	-0.47185093	-0.00020131469	0
153.51367	-0.46069622	-14.303843	-0.47333151	-0.00024005771	0
154.01367	-0.46289563	-14.229332	-0.47461927	-9.6261501e-05	0
154.51367	-0.46496391	-19.773964	-0.47631606	-0.0001129508	0
155.01367	-0.4662931	-18.771408	-0.47728345	-0.0003965199	0
155.51367	-0.46916008	-20.797344	-0.47819152	-0.00042781234	0
156.01367	-0.47031641	-22.421291	-0.4788892	-0.00030383468	0
156.51367	-0.46899915	-21.617783	-0.47947019	-0.00056192279	0
157.01367	-0.47237277	-24.400169	-0.48047051	-0.00051900744	0
157.51367	-0.47450066	-28.717371	-0.48124701	-0.00043973327	0
158.01367	-0.47655702	-25.702688	-0.48200503	-0.00046566129	0
158.51367	-0.47535896	-29.276241	-0.48266351	-0.00049769878	0
159.01367	-0.47585368	-30.92494	-0.48368365	-0.00066593289	1
159.51367	-0.48051476	-29.879734	-0.48487753	-0.00062540174	0
160.01367	-0.48192143	-31.748753	-0.48548803	-0.00064611435	0
160.51367	-0.48435926	-31.813711	-0.48676193	-0.00063464046	0
161.01367	-0.48511028	-30.656786	-0.48787117	-0.00065073371	0
161.51367	-0.48517585	-30.381578	-0.49047753	-0.0007763505	0
162.01367	-0.48679709	-31.57476	-0.49153939	-0.00078231096	0
162.51367	-0.48778057	-33.88916	-0.49334705	-0.00078216195	0
163.01367	-0.48937201	-36.47385	-0.49518123	-0.00080108643	0
163.51367	-0.49245358	-33.108624	-0.49637914	-0.00093713403	0
164.01367	-0.49344897	-34.27359	-0.49855664	-0.00082030892	0
164.51367	-0.49609542	-33.78981	-0.4994458	-0.00085636973	0
165.01367	-0.49660206	-35.192463	-0.50066578	-0.00081911683	0
165.51367	-0.49727559	-34.54961	-0.50308573	-0.00083088875	0
166.01367	-0.49936175	-36.193947	-0.50473809	-0.00092118979	0
166.51367	-0.49993396	-38.114948	-0.50564855	-0.0007866323	0
167.01367	-0.50204992	-33.172729	-0.50706041	-0.00098645687	0
167.51367	-0.50352812	-33.905239	-0.50969064	-0.000898242	0
168.01367	-0.50672293	-34.591721	-0.51150382	-0.00096902251	0
168.51367	-0.50750971	-31.885643	-0.51287162	-0.00099644065	0
169.01367	-0.51025748	-32.919853	-0.5138129	-0.0010116398	0
169.51367	-0.50949454	-33.139801	-0.51454246	-0.00085011125	1
170.01367	-0.51271915	-35.007423	-0.51631284	-0.0008893013	0
170.51367	-0.51316619	-37.309433	-0.51805496	-0.00094920397	0
171.01367	-0.51552057	-33.861504	-0.51958215	-0.00092431903	0
171.51367	-0.51609278	-34.40443	-0.52051294	-0.00097587705	0
172.01367	-0.51662922	-35.173836	-0.52182901	-0.00097766519	0
172.51367	-0.51878691	-35.202793	-0.52379358	-0.00089451671	0
173.01367	-0.51969886	-36.418224	-0.52518487	-0.00097692013	0
173.51367	-0.52149296	-34.39352	-0.52652359	-0.00084102154	0
174.01367	-0.52368641	-35.015549	-0.52897739	-0.0011354685	0
174.51367	-0.52417517	-37.240852	-0.5315271	-0.0010272861	0
175.01367	-0.52636266	-33.484169	-0.53291112	-0.00098854303	0
175.51367	-0.52831173	-37.89452	-0.5353865	-0.0012053549	0
176.01367	-0.52978992	-37.99815	-0.53748798	-0.0011740625	0
176.51367	-0.5302608	-37.396011	-0.53815532	-0.0012370944	0
177.01367	-0.5315423	-37.580055	-0.53954673	-0.0010845065	0
177.51367	-0.53527951	-36.929554	-0.54111987	-0.0011314452	0
178.01367	-0.53642392	-38.594582	-0.54317665	-0.0011871755	0
178.51367	-0.53873658	-38.647297	-0.5451113	-0.0011493266	0
179.01367	-0.53914785	-40.205727	-0.54660964	-0.0013026595	0
179.51367	-0.53800344	-41.486935	-0.54860532	-0.0012296438	0
180.01367	-0.54075718	-42.406513	-0.55071741	-0.0013636053	1
180.51367	-0.54234266	-44.538074	-0.55265158	-0.0013679266	0
181.01367	-0.54530501	-43.279724	-0.55436182	-0.0015042722	0
181.51367	-0.54540038	-46.738503	-0.55575597	-0.0014585257	0
182.01367	-0.54668188	-44.522503	-0.55778635	-0.0015982985	0
182.51367	-0.54772496	-45.742424	-0.5602324	-0.0015035272	0
183.01367	-0.54897666	-46.461395	-0.5614385	-0.0016468763	0
183.51367	-0.55398345	-45.40181	-0.56411278	-0.0016798079	0
184.01367	-0.5531013	-45.80418	-0.56527722	-0.0016972423	0
184.51367	-0.55288076	-49.299511	-0.56686759	-0.0015476346	0
185.01367	-0.55740476	-48.467999	-0.56869853	-0.0016392767	0
185.51367	-0.55853724	-50.842316	-0.57011992	-0.0016136467	0
186.01367	-0.56056976	-48.034744	-0.57186276	-0.0016266108	0
186.51367	-0.56040883	-51.963737	-0.57308584	-0.0017291307	0
187.01367	-0.56305528	-53.622101	-0.57514697	-0.0018022954	0
187.51367	-0.56353211	-55.921909	-0.57647765	-0.0017444789	0
188.01367	-0.56498647	-53.759636	-0.57738572	-0.0017294288	0
188.51367	-0.5666554	-56.983429	-0.5790354	-0.001847446	0
189.01367	-0.56817532	-60.83094	-0.58024496	-0.0017930567	0
189.51367	-0.56872368	-63.704578	-0.58157086	-0.0019027293	0
190.01367	-0.57111382	-65.340302	-0.58329654	-0.0019733608	0
190.51367	-0.5730629	-67.011559	-0.58456212	-0.001976788	1
191.01367	-0.57405233	-69.247482	-0.58597088	-0.0020550191	0
191.51367	-0.57557821	-68.219696	-0.58683664	-0.0021862984	0
192.01367	-0.57612658	-72.084236	-0.58779013	-0.0020202994	0
