Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
155.51367	-0.46574771	60.941406	-0.53313017	-0.57420701	0
156.01367	-0.46581328	60.038857	-0.53476125	-0.57590365	0
156.51367	-0.46801269	59.50806	-0.53638011	-0.57785779	0
157.01367	-0.46965778	60.189564	-0.53811699	-0.57961076	0
157.51367	-0.47152936	62.747173	-0.53959548	-0.58114201	0
158.01367	-0.47233105	60.968479	-0.54096431	-0.58250695	0
158.51367	-0.47430992	60.928257	-0.54256082	-0.58422178	0
159.01367	-0.47535896	63.387035	-0.54419756	-0.58592349	1
159.51367	-0.4773289	62.161366	-0.54604739	-0.58790326	0
160.01367	-0.47984421	61.668465	-0.54756522	-0.5893144	0
160.51367	-0.47815144	63.300117	-0.54896533	-0.59104264	0
161.01367	-0.48134327	60.589718	-0.55066288	-0.59276342	0
161.51367	-0.48260093	62.099731	-0.55215746	-0.59441596	0
162.01367	-0.48387945	60.525333	-0.55366039	-0.59604585	0
162.51367	-0.48571825	62.373085	-0.5550918	-0.59747756	0
163.01367	-0.48664212	61.665573	-0.5563423	-0.5990994	0
163.51367	-0.48689842	61.938103	-0.55774152	-0.60049772	0
164.01367	-0.4898876	61.232258	-0.55936396	-0.6024155	0
164.51367	-0.49217045	61.710827	-0.56095958	-0.6040886	0
165.01367	-0.49420893	63.336193	-0.56238413	-0.60562015	0
165.51367	-0.49416721	60.791656	-0.56379437	-0.60713679	0
166.01367	-0.49567819	63.021027	-0.56533188	-0.60893148	0
166.51367	-0.49746931	61.719143	-0.56698918	-0.61064422	0
167.01367	-0.50060451	63.50433	-0.5683741	-0.61198056	0
167.51367	-0.50076842	60.583401	-0.57002217	-0.61371773	0
168.01367	-0.50279796	64.663673	-0.57172179	-0.61575741	0
168.51367	-0.50330758	61.3195	-0.57319194	-0.61725736	0
169.01367	-0.50499737	64.205841	-0.57469785	-0.61888278	0
169.51367	-0.50711334	64.370857	-0.57654887	-0.62051475	1
170.01367	-0.50863922	63.471607	-0.57800293	-0.62241554	0
170.51367	-0.51045418	61.955189	-0.5798924	-0.6242305	0
171.01367	-0.51184893	62.321232	-0.58133155	-0.62585145	0
171.51367	-0.51290393	64.389572	-0.58286965	-0.6274578	0
172.01367	-0.51445067	62.984547	-0.58443248	-0.62914699	0
