Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
2503.0146	-2.5024772	-5894.3149	-0.058821887	-0.013887286	0
2503.5146	-2.5028958	-5900.1235	-0.058943629	-0.01393795	1
2504.0146	-2.5042176	-5902.5225	-0.058991462	-0.013896823	0
2504.5146	-2.5044827	-5909.1904	-0.05902946	-0.013861954	0
2505.0146	-2.5048227	-5915.9561	-0.059024096	-0.013883412	0
2505.5146	-2.5053592	-5921.813	-0.059107989	-0.014012456	0
2506.0146	-2.5067761	-5927.3564	-0.05914256	-0.013939142	0
2506.5146	-2.506721	-5931.9849	-0.059222728	-0.013977885	0
2507.0146	-2.5053189	-5939.9878	-0.059335977	-0.013968945	0
2507.5146	-2.5076985	-5945.5557	-0.059408396	-0.0138551	0
2508.0146	-2.5087283	-5953.5918	-0.059564859	-0.013839006	0
2508.5146	-2.507937	-5956.1367	-0.059579015	-0.013855398	0
2509.0146	-2.508913	-5962.8433	-0.059647858	-0.013956428	0
2509.5146	-2.5094137	-5965.7769	-0.059621036	-0.013943613	0
2510.0146	-2.5105686	-5973.4155	-0.059716105	-0.013901591	0
2510.5146	-2.5095196	-5980.4014	-0.059773773	-0.013945103	0
2511.0146	-2.5099964	-5985.1782	-0.059870929	-0.014051795	0
2511.5146	-2.5113032	-5990.5991	-0.059977323	-0.014025271	0
2512.0146	-2.5117664	-5993.8003	-0.060094446	-0.013965964	0
2512.5146	-2.5118113	-5999.6035	-0.06021902	-0.014066994	0
2513.0146	-2.5129333	-6004.9165	-0.060180426	-0.014067888	0
2513.5146	-2.5130317	-6010.2578	-0.06028071	-0.013976097	0
2514.0146	-2.5144577	-6015.6475	-0.06030634	-0.013925731	1
2514.5146	-2.514173	-6025.0679	-0.060399324	-0.01396358	0
2515.0146	-2.5144861	-6029.6421	-0.060457289	-0.013982058	0
2515.5146	-2.5155187	-6034.4995	-0.06054759	-0.01410991	0
2516.0146	-2.5147929	-6043.7598	-0.060705692	-0.014154315	0
2516.5146	-2.5146246	-6054.166	-0.060762316	-0.014243424	0
2517.0146	-2.5168867	-6063.5596	-0.060929954	-0.014266968	0
2517.5146	-2.5176077	-6067.5737	-0.060902983	-0.014192164	0
2518.0146	-2.5173142	-6074.6143	-0.061011314	-0.014202595	0
2518.5146	-2.5175781	-6080.6191	-0.061037391	-0.014143586	0
2519.0146	-2.5196493	-6088.9307	-0.061148852	-0.014129579	0
2519.5146	-2.5199578	-6096.6436	-0.061248392	-0.014069378	0
2520.0146	-2.5210233	-6100.0781	-0.061338544	-0.014213026	0
2520.5146	-2.5215671	-6105.6816	-0.061402619	-0.01429379	0
2521.0146	-2.5203884	-6111.8071	-0.061474442	-0.014384389	0
2521.5146	-2.5217519	-6115.3218	-0.061598122	-0.014313459	0
2522.0146	-2.5223522	-6125.0469	-0.061634183	-0.014371872	0
2522.5146	-2.521524	-6127.7061	-0.061662197	-0.01429379	0
2523.0146	-2.5229678	-6135.5581	-0.061647594	-0.014366508	0
2523.5146	-2.5226905	-6139.748	-0.061829239	-0.014415085	0
2524.0146	-2.5233328	-6146.3301	-0.061870664	-0.014327466	0
2524.5146	-2.5244758	-6149.6538	-0.062090605	-0.014321208	1
2525.0146	-2.525249	-6155.8438	-0.062146783	-0.014294684	1
2525.5146	-2.5247545	-6160.5464	-0.062313378	-0.014288127	0
2526.0146	-2.5260181	-6163.1895	-0.062359571	-0.014304519	0
2526.5146	-2.5253236	-6168.9233	-0.062336624	-0.0143525	0
2527.0146	-2.5269136	-6171.2275	-0.062384605	-0.014395416	0
2527.5146	-2.5273814	-6177.4741	-0.062386543	-0.014383793	0
2528.0146	-2.5282993	-6178.062	-0.062509328	-0.014493465	0
2528.5146	-2.5283024	-6185.8423	-0.06250605	-0.01449734	0
2529.0146	-2.5288672	-6188.4028	-0.062718689	-0.014375746	0
2529.5146	-2.5298743	-6191.6958	-0.062835813	-0.014496744	0
2530.0146	-2.529469	-6199.9688	-0.062959194	-0.014562011	0
2530.5146	-2.5302277	-6205.7661	-0.062951297	-0.014433861	0
2531.0146	-2.5304184	-6208.9248	-0.063017309	-0.014448166	0
2531.5146	-2.5324895	-6219.4233	-0.063094348	-0.014388561	0
2532.0146	-2.5320067	-6219.5645	-0.063186586	-0.014483929	0
2532.5146	-2.5321529	-6224.46	-0.063329786	-0.014545023	0
2533.0146	-2.5335684	-6231.5137	-0.063475072	-0.014543533	0
2533.5146	-2.5333419	-6236.8765	-0.063634664	-0.014565289	0
2534.0146	-2.534142	-6249.4468	-0.063764006	-0.014488697	0
2534.5146	-2.5347338	-6255.335	-0.063864589	-0.014609396	0
2535.0146	-2.5357695	-6258.481	-0.063877106	-0.014515221	0
2535.5146	-2.535975	-6266.186	-0.064031333	-0.014469624	1
2536.0146	-2.535984	-6269.6177	-0.064039826	-0.014537871	0
2536.5146	-2.5368795	-6281.1772	-0.064092427	-0.01450628	0
2537.0146	-2.5378346	-6280.3018	-0.064280927	-0.014519393	0
2537.5146	-2.5384367	-6275.1064	-0.064346194	-0.014494061	0
2538.0146	-2.5373116	-6275.5234	-0.064532608	-0.014503002	0
2538.5146	-2.537869	-6277.6982	-0.06453082	-0.014560521	0
2539.0146	-2.5384784	-6277.5151	-0.06461978	-0.014532506	0
2539.5146	-2.5395498	-6286.5527	-0.064625442	-0.014586747	0
2540.0146	-2.5376036	-6295.1284	-0.064665228	-0.014545619	0
2540.5146	-2.5399804	-6301.2388	-0.064691752	-0.014515221	0
2541.0146	-2.5394187	-6313.6709	-0.064830184	-0.014595985	0
2541.5146	-2.5408387	-6325.4028	-0.06496802	-0.014564991	0
2542.0146	-2.5414944	-6337.3203	-0.065337867	-0.014603734	0
2542.5146	-2.5422678	-6344.6426	-0.06544441	-0.014702082	0
2543.0146	-2.542284	-6357.8276	-0.065603703	-0.014676452	0
2543.5146	-2.5446639	-6363.1348	-0.065663159	-0.014624894	0
