Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon		Axial Force	Axial Force
Sec	mm	N	mm	mm	unitless		N	N
150.51367	-0.45046508	-285.36795	-0.003623217	0.007074773	0		-285.36795	285.36795
151.01367	-0.45150518	-285.3717	-0.003708005	0.007007122	0		-285.3717	285.3717
151.51367	-0.4542917	-286.96606	-0.003783181	0.006991327	0		-286.96606	286.96606
152.01367	-0.4552722	-292.69748	-0.003740192	0.006910861	0		-292.69748	292.69748
152.51367	-0.45641959	-296.62607	-0.00380531	0.006799102	0		-296.62607	296.62607
153.01367	-0.45746863	-299.93463	-0.003892258	0.0068748	0		-299.93463	299.93463
153.51367	-0.46010911	-301.19922	-0.003947914	0.006879866	0		-301.19922	301.19922
154.01367	-0.46126842	-304.28683	-0.003971234	0.006907284	0		-304.28683	304.28683
154.51367	-0.46468675	-308.86908	-0.003995895	0.006909668	0		-308.86908	308.86908
155.01367	-0.46379268	-313.63641	-0.004094243	0.006892979	0		-313.63641	313.63641
155.51367	-0.46746433	-316.61737	-0.004177317	0.006808341	0		-316.61737	316.61737
156.01367	-0.46700537	-319.12152	-0.004197732	0.00697732	0		-319.12152	319.12152
156.51367	-0.46959519	-320.7045	-0.004209131	0.006836057	0		-320.7045	320.7045
157.01367	-0.46997666	-324.85995	-0.004280433	0.006809831	0		-324.85995	324.85995
157.51367	-0.47268271	-326.62555	-0.004272461	0.006759167	0		-326.62555	326.62555
158.01367	-0.4747808	-330.64688	-0.004324839	0.006905496	0		-330.64688	330.64688
158.51367	-0.47422051	-337.5817	-0.004432052	0.00672102	0		-337.5817	337.5817
159.01367	-0.47661364	-342.35931	-0.004566908	0.006735921	1		-342.35931	342.35931
159.51367	-0.47975481	-343.54416	-0.004585832	0.006736219	0		-343.54416	343.54416
160.01367	-0.47984421	-348.56534	-0.004663989	0.006851256	0		-348.56534	348.56534
160.51367	-0.48128963	-351.74936	-0.004761741	0.006661117	0		-351.74936	351.74936
161.01367	-0.4822582	-356.8389	-0.004812703	0.006680489	0		-356.8389	356.8389
161.51367	-0.48411489	-348.94403	-0.004956499	0.006600618	0		-348.94403	348.94403
162.01367	-0.48522949	-341.49399	-0.005040392	0.006999672	0		-341.49399	341.49399
162.51367	-0.48777163	-337.53384	-0.004971921	0.006810129	0		-337.53384	337.53384
163.01367	-0.48881471	-341.2446	-0.005020052	0.006843507	0		-341.2446	341.2446
163.51367	-0.49062967	-338.68939	-0.004966855	0.006715357	0		-338.68939	338.68939
164.01367	-0.49232543	-337.84299	-0.005021393	0.00689745	0		-337.84299	337.84299
164.51367	-0.49504638	-334.75394	-0.004936606	0.006878376	0		-334.75394	334.75394
165.01367	-0.49587488	-332.42813	-0.004991218	0.00677228	0		-332.42813	332.42813
165.51367	-0.49619675	-332.1622	-0.004989728	0.006881356	0		-332.1622	332.1622
166.01367	-0.4981637	-327.23209	-0.00492841	0.006899834	0		-327.23209	327.23209
166.51367	-0.50001442	-322.8425	-0.004896596	0.006963015	0		-322.8425	322.8425
167.01367	-0.50119162	-316.05841	-0.004931465	0.006937087	0		-316.05841	316.05841
167.51367	-0.50188601	-314.6015	-0.004973561	0.006979108	0		-314.6015	314.6015
168.01367	-0.50429106	-311.0701	-0.004908741	0.007032752	0		-311.0701	311.0701
168.51367	-0.50575435	-311.13129	-0.004937574	0.007075667	0		-311.13129	311.13129
169.01367	-0.50696433	-316.7048	-0.004933253	0.006936193	0		-316.7048	316.7048
169.51367	-0.50845742	-318.59518	-0.004958287	0.006937087	1		-318.59518	318.59518
170.01367	-0.50956309	-323.76376	-0.00495635	0.006799102	0		-323.76376	323.76376
170.51367	-0.51169991	-328.36777	-0.005041063	0.006908774	0		-328.36777	328.36777
171.01367	-0.5117476	-331.58435	-0.00496842	0.0066939	0		-331.58435	331.58435
171.51367	-0.51372945	-338.20953	-0.004962012	0.006868839	0		-338.20953	338.20953
172.01367	-0.51583648	-339.88257	-0.004948527	0.006779134	0		-339.88257	339.88257
172.51367	-0.51749647	-345.86343	-0.004980713	0.006795228	0		-345.86343	345.86343
173.01367	-0.51937997	-350.11328	-0.004973263	0.006805062	0		-350.11328	350.11328
173.51367	-0.5209446	-349.82904	-0.004958138	0.006673932	0		-349.82904	349.82904
174.01367	-0.5215168	-355.05417	-0.004979223	0.006787777	0		-355.05417	355.05417
174.51367	-0.5219996	-360.28098	-0.005015284	0.006707609	0		-360.28098	360.28098
175.01367	-0.52480102	-364.7843	-0.005043894	0.006730855	0		-364.7843	364.7843
175.51367	-0.5266726	-368.70999	-0.005147532	0.006637275	0		-368.70999	368.70999
176.01367	-0.52711964	-371.84998	-0.005159825	0.006674528	0		-371.84998	371.84998
176.51367	-0.52983761	-377.03741	-0.005250201	0.006612539	0		-377.03741	377.03741
177.01367	-0.53136647	-380.95538	-0.005332381	0.006627441	0		-380.95538	380.95538
177.51367	-0.53346157	-383.20282	-0.005309358	0.006686449	0		-383.20282	383.20282
178.01367	-0.53403378	-385.23459	-0.005399287	0.006608367	0		-385.23459	385.23459
178.51367	-0.53605139	-388.36392	-0.005430281	0.006537437	0		-388.36392	388.36392
179.01367	-0.53602159	-392.32767	-0.00550963	0.006462336	0		-392.32767	392.32767
179.51367	-0.53929389	-396.59531	-0.005519465	0.006597042	0		-396.59531	396.59531
180.01367	-0.53863823	-399.67242	-0.005617961	0.006586909	1		-399.67242	399.67242
180.51367	-0.54163337	-403.4577	-0.005635992	0.006512404	0		-403.4577	403.4577
181.01367	-0.542292	-406.24304	-0.005670637	0.0064677	0		-406.24304	406.24304
181.51367	-0.54518878	-410.38181	-0.005725995	0.006389022	0		-410.38181	410.38181
182.01367	-0.54695904	-413.36444	-0.005799457	0.006549656	0		-413.36444	413.36444
182.51367	-0.54663122	-415.34369	-0.005822554	0.006462336	0		-415.34369	415.34369
183.01367	-0.54839849	-418.41357	-0.005882904	0.00641793	0		-418.41357	418.41357
183.51367	-0.55053234	-424.02637	-0.005883426	0.006366968	0		-424.02637	424.02637
184.01367	-0.5516082	-427.91531	-0.00592798	0.006411672	0		-427.91531	427.91531
184.51367	-0.5538702	-430.78378	-0.006040782	0.006292164	0		-430.78378	430.78378
185.01367	-0.55561364	-437.10947	-0.006120727	0.006417036	0		-437.10947	437.10947
185.51367	-0.55911839	-440.19299	-0.006173104	0.006286204	0		-440.19299	440.19299
186.01367	-0.55828691	-439.41891	-0.006170645	0.006136596	0		-439.41891	439.41891
186.51367	-0.55792928	-440.69852	-0.006224811	0.006352067	0		-440.69852	440.69852
187.01367	-0.56220591	-444.91592	-0.006283149	0.006335974	0		-444.91592	444.91592
187.51367	-0.56238174	-448.11984	-0.006311536	0.006311238	0		-448.11984	448.11984
188.01367	-0.56464076	-437.17868	-0.006369129	0.006271303	0		-437.17868	437.17868
188.51367	-0.56605935	-431.54959	-0.006368458	0.006377101	0		-431.54959	431.54959
189.01367	-0.56734979	-433.97406	-0.00639692	0.006217063	0		-433.97406	433.97406
189.51367	-0.5689621	-434.27805	-0.006420463	0.006332398	0		-434.27805	434.27805
190.01367	-0.57037473	-438.78519	-0.006399751	0.006350875	0		-438.78519	438.78519
190.51367	-0.57111382	-435.00055	-0.006385967	0.006191731	1		-435.00055	435.00055
191.01367	-0.57350993	-436.66644	-0.006376803	0.006168187	0		-436.66644	436.66644
191.51367	-0.57466328	-440.11545	-0.006368533	0.006277561	0		-440.11545	440.11545
192.01367	-0.57567358	-438.86664	-0.006343275	0.006251037	0		-438.86664	438.86664
192.51367	-0.57831705	-438.28662	-0.006362051	0.006265342	0		-438.28662	438.28662
193.01367	-0.57807863	-435.04324	-0.006390065	0.006130934	0		-435.04324	435.04324
193.51367	-0.58094263	-432.06049	-0.006312728	0.006277263	0		-432.06049	432.06049
194.01367	-0.58199763	-426.60135	-0.006338954	0.006175637	0		-426.60135	426.60135
194.51367	-0.58393776	-426.09912	-0.006278381	0.006288886	0		-426.09912	426.09912
195.01367	-0.58620572	-343.96332	-0.005948693	0.006674826	0		-343.96332	343.96332
195.51367	-0.58787465	-325.47571	-0.005971417	0.006739199	0		-325.47571	325.47571
196.01367	-0.58960319	-326.59497	-0.006030873	0.006859303	0		-326.59497	326.59497
196.51367	-0.59051216	-327.14642	-0.005982146	0.006639063	0		-327.14642	327.14642
197.01367	-0.59252083	-333.668	-0.005957857	0.006686449	0		-333.668	333.668
197.51367	-0.59372187	-333.84253	-0.006004572	0.006649196	0		-333.84253	333.84253
198.01367	-0.59400499	-341.60406	-0.006018356	0.006627441	0		-341.60406	341.60406
198.51367	-0.59605837	-342.2536	-0.005984753	0.006644428	0		-342.2536	342.2536
199.01367	-0.5969286	-342.5672	-0.006015375	0.006612837	0		-342.5672	342.5672
199.51367	-0.59961081	-344.55609	-0.005976111	0.006623864	0		-344.55609	344.55609
200.01367	-0.599581	-350.64243	-0.006018058	0.006531775	0		-350.64243	350.64243
200.51367	-0.60062408	-354.69839	-0.006010085	0.006530285	0		-354.69839	354.69839
201.01367	-0.60197711	-361.29147	-0.006013885	0.006614626	1		-361.29147	361.29147
201.51367	-0.60425997	-363.02036	-0.00606373	0.006487668	1		-363.02036	363.02036
202.01367	-0.60636103	-370.36591	-0.00602603	0.006549358	0		-370.36591	370.36591
202.51367	-0.60542226	-369.66565	-0.00604935	0.00654459	0		-369.66565	369.66565
203.01367	-0.60864985	-371.14307	-0.005994737	0.006486476	0		-371.14307	371.14307
203.51367	-0.61014295	-373.95935	-0.006060973	0.006573498	0		-373.95935	373.95935
204.01367	-0.61081648	-377.75104	-0.006023869	0.006382167	0		-377.75104	377.75104
204.51367	-0.6137073	-380.80847	-0.006020889	0.006496012	0		-380.80847	380.80847
205.01367	-0.61589479	-384.69595	-0.006018654	0.006305873	0		-384.69595	384.69595
205.51367	-0.61473548	-387.05164	-0.006047115	0.00648737	0		-387.05164	387.05164
206.01367	-0.61661005	-388.82513	-0.006035864	0.006400049	0		-388.82513	388.82513
206.51367	-0.61960816	-391.30072	-0.00609152	0.006341934	0		-391.30072	391.30072
207.01367	-0.62138438	-395.67877	-0.006113276	0.006465316	0		-395.67877	395.67877
207.51367	-0.62241554	-398.34711	-0.006072447	0.006265342	0		-398.34711	398.34711
208.01367	-0.62238574	-399.05399	-0.006069839	0.006407201	0		-399.05399	399.05399
208.51367	-0.6249398	-405.60898	-0.006076396	0.006352961	0		-405.60898	405.60898
209.01367	-0.62592328	-406.07721	-0.006072447	0.006455779	0		-406.07721	406.07721
209.51367	-0.62785149	-407.81329	-0.006128401	0.006378889	0		-407.81329	407.81329
210.01367	-0.62937737	-410.97025	-0.006172806	0.006245971	0		-410.97025	410.97025
210.51367	-0.63112974	-417.22742	-0.006204769	0.006308854	0		-417.22742	417.22742
211.01367	-0.63175857	-418.84409	-0.006206259	0.006273687	0		-418.84409	418.84409
211.51367	-0.63415468	-422.15707	-0.006200001	0.006312728	0		-422.15707	422.15707
212.01367	-0.63653886	-423.04263	-0.006204844	0.006237924	1		-423.04263	423.04263
212.51367	-0.63662827	-425.2507	-0.006220117	0.006253123	0		-425.2507	425.2507
213.01367	-0.63966513	-428.16135	-0.0062567	0.006375313	0		-428.16135	428.16135
213.51367	-0.63891113	-423.97412	-0.006218255	0.006206334	0		-423.97412	423.97412
214.01367	-0.64221025	-423.69284	-0.006207824	0.006284714	0		-423.69284	423.69284
214.51367	-0.64502358	-429.33261	-0.006265789	0.006230176	0		-429.33261	429.33261
215.01367	-0.64580739	-429.69232	-0.006276593	0.006274581	0		-429.69232	429.69232
215.51367	-0.64693987	-432.85461	-0.006300136	0.006302595	0		-432.85461	432.85461
216.01367	-0.6474793	-434.63629	-0.00630714	0.006189942	0		-434.63629	434.63629
216.51367	-0.6498903	-435.46671	-0.006347448	0.006335378	0		-435.46671	435.46671
217.01367	-0.64970851	-435.00003	-0.006444454	0.006234944	0		-435.00003	435.00003
217.51367	-0.65245926	-437.26321	-0.006442964	0.006332696	0		-437.26321	437.26321
218.01367	-0.65387189	-439.6972	-0.006487519	0.006233454	0		-439.6972	439.6972
218.51367	-0.65524578	-445.27838	-0.006474927	0.006154776	0		-445.27838	445.27838
219.01367	-0.65555871	-446.68661	-0.006569773	0.006287396	0		-446.68661	446.68661
219.51367	-0.65792501	-451.04462	-0.006609038	0.006197691	0		-451.04462	451.04462
220.01367	-0.66081882	-452.56949	-0.006660521	0.006150901	0		-452.56949	452.56949
220.51367	-0.66023767	-453.3761	-0.006665513	0.006148517	0		-453.3761	453.3761
221.01367	-0.66133738	-454.08215	-0.006755814	0.006073415	0		-454.08215	454.08215
221.51367	-0.66277683	-461.08392	-0.006755069	0.006158352	0		-461.08392	461.08392
222.01367	-0.66705644	-466.72354	-0.006766692	0.006119311	0		-466.72354	466.72354
222.51367	-0.66675842	-464.29987	-0.006880313	0.006145835	1		-464.29987	464.29987
223.01367	-0.669384	-469.76331	-0.006891042	0.005959868	0		-469.76331	469.76331
223.51367	-0.66968799	-472.134	-0.006932467	0.005960763	0		-472.134	472.134
224.01367	-0.6719321	-475.58301	-0.006891415	0.006119013	0		-475.58301	475.58301
224.51367	-0.67256987	-479.09531	-0.006971136	0.005878806	0		-479.09531	479.09531
225.01367	-0.67425668	-482.06113	-0.006991923	0.005912185	0		-482.06113	482.06113
225.51367	-0.6771028	-485.36191	-0.007022321	0.00595957	0		-485.36191	485.36191
226.01367	-0.67829192	-489.83731	-0.007097721	0.005871952	0		-489.83731	489.83731
226.51367	-0.67820549	-492.84479	-0.007160828	0.006055534	0		-492.84479	492.84479
227.01367	-0.68106651	-497.44608	-0.007141903	0.005834401	0		-497.44608	497.44608
227.51367	-0.68290532	-499.22961	-0.007181168	0.005806387	0		-499.22961	499.22961
228.01367	-0.68372488	-502.71945	-0.007166565	0.005865097	0		-502.71945	502.71945
228.51367	-0.68555772	-503.13586	-0.007251352	0.005728602	0		-503.13586	503.13586
229.01367	-0.68805516	-507.23297	-0.007268339	0.005932152	0		-507.23297	507.23297
229.51367	-0.68828762	-510.05835	-0.00729844	0.005840659	0		-510.05835	510.05835
230.01367	-0.69105625	-512.20917	-0.007361472	0.005841553	0		-512.20917	512.20917
230.51367	-0.69114864	-514.43286	-0.007395074	0.005874634	0		-514.43286	514.43286
231.01367	-0.69203377	-517.52435	-0.007392764	0.00567168	0		-517.52435	517.52435
231.51367	-0.69562197	-518.08636	-0.007350594	0.005734563	0		-518.08636	518.08636
232.01367	-0.6942749	-522.53455	-0.007422119	0.005781949	0		-522.53455	522.53455
232.51367	-0.69743991	-527.68781	-0.007512495	0.005672276	0		-527.68781	527.68781
233.01367	-0.69869459	-528.00885	-0.007634163	0.00577867	1		-528.00885	528.00885
233.51367	-0.70052445	-531.84637	-0.007594153	0.005678833	0		-531.84637	531.84637
234.01367	-0.70021152	-534.91998	-0.007653087	0.005645156	0		-534.91998	534.91998
234.51367	-0.70306957	-537.72369	-0.00765942	0.005811453	0		-537.72369	537.72369
235.01367	-0.70520043	-539.17542	-0.007633567	0.005657971	0		-539.17542	539.17542
235.51367	-0.70538521	-542.87891	-0.007737726	0.005756319	0		-542.87891	542.87891
236.01367	-0.70864558	-548.62079	-0.007749498	0.005628765	0		-548.62079	548.62079
236.51367	-0.7083863	-552.25922	-0.007803813	0.005540848	0		-552.25922	552.25922
237.01367	-0.71134269	-554.78369	-0.007810444	0.005574524	0		-554.78369	554.78369
237.51367	-0.71388185	-555.97766	-0.007905737	0.005469918	0		-555.97766	555.97766
238.01367	-0.71402192	-557.35944	-0.007912219	0.005553365	0		-557.35944	557.35944
238.51367	-0.71618557	-558.3407	-0.007885993	0.005543828	0		-558.3407	558.3407
239.01367	-0.71750581	-565.62305	-0.008004233	0.005489886	0		-565.62305	565.62305
239.51367	-0.71882606	-570.21582	-0.008096471	0.005487502	0		-570.21582	570.21582
240.01367	-0.72076619	-571.4234	-0.008085817	0.005404055	0		-571.4234	571.4234
240.51367	-0.72221756	-572.05542	-0.008093491	0.005476773	0		-572.05542	572.05542
241.01367	-0.72263777	-576.59979	-0.008107126	0.005422831	0		-576.59979	576.59979
241.51367	-0.72318017	-578.4563	-0.00820227	0.00547111	0		-578.4563	578.4563
242.01367	-0.72755218	-581.27704	-0.008259043	0.005519986	0		-581.27704	581.27704
242.51367	-0.72841644	-579.99603	-0.008303896	0.005382896	0		-579.99603	579.99603
243.01367	-0.72848797	-581.58948	-0.008294955	0.005438626	0		-581.58948	581.58948
243.51367	-0.7302016	-584.42633	-0.008325204	0.005472601	1		-584.42633	584.42633
244.01367	-0.73232651	-585.37158	-0.008440539	0.005429387	1		-585.37158	585.37158
244.51367	-0.73455274	-586.72778	-0.008412227	0.0054425	0		-586.72778	586.72778
245.01367	-0.73319077	-588.4845	-0.008488223	0.005445182	0		-588.4845	588.4845
245.51367	-0.73527694	-592.09833	-0.008439273	0.005329549	0		-592.09833	592.09833
246.01367	-0.73669851	-591.75427	-0.00850983	0.00539273	0		-591.75427	591.75427
246.51367	-0.74128807	-593.83118	-0.008488447	0.005375743	0		-593.83118	593.83118
247.01367	-0.7407248	-596.18585	-0.00852719	0.005370975	0		-596.18585	596.18585
247.51367	-0.74145496	-596.25024	-0.008638799	0.005314946	0		-596.25024	596.25024
248.01367	-0.74373484	-596.58289	-0.008627921	0.005371571	0		-596.58289	596.58289
248.51367	-0.74665546	-597.9574	-0.00861384	0.005266666	0		-597.9574	597.9574
249.01367	-0.74795485	-590.91492	-0.00871785	0.005439222	0		-590.91492	590.91492
249.51367	-0.74892938	-590.93835	-0.00871636	0.005374551	0		-590.93835	590.93835
250.01367	-0.74983239	-588.11847	-0.008729622	0.005451143	0		-588.11847	588.11847
250.51367	-0.75128675	-587.08514	-0.008734465	0.005483925	0		-587.08514	587.08514
251.01367	-0.75220764	-587.16968	-0.008804202	0.005364716	0		-587.16968	587.16968
251.51367	-0.75477958	-588.9527	-0.008847863	0.005336404	0		-588.9527	588.9527
252.01367	-0.75652301	-585.70215	-0.008893386	0.005349815	0		-585.70215	585.70215
252.51367	-0.7574141	-589.3241	-0.008920729	0.005442798	0		-589.3241	589.3241
253.01367	-0.75927675	-591.17395	-0.008994862	0.005365014	0		-591.17395	591.17395
253.51367	-0.75873137	-588.38397	-0.00902988	0.005426407	0		-588.38397	588.38397
254.01367	-0.76174736	-592.39075	-0.009132698	0.005432963	0		-592.39075	592.39075
254.51367	-0.76260269	-595.18488	-0.009294972	0.005331934	1		-595.18488	595.18488
255.01367	-0.76370537	-595.79675	-0.0092756	0.005390942	0		-595.79675	595.79675
255.51367	-0.766325	-595.62836	-0.009266138	0.005348921	0		-595.62836	595.62836
256.01367	-0.76692104	-598.29907	-0.009277687	0.005438328	0		-598.29907	598.29907
256.51367	-0.77014863	-599.70471	-0.009282306	0.005323291	0		-599.70471	599.70471
257.01367	-0.77113509	-604.11157	-0.009378418	0.005500019	0		-604.11157	604.11157
257.51367	-0.77220798	-603.06573	-0.009451658	0.005400479	0		-603.06573	603.06573
258.01367	-0.7750392	-606.09436	-0.009491369	0.005358458	0		-606.09436	606.09436
258.51367	-0.77613592	-606.38922	-0.009591281	0.005250871	0		-606.38922	606.38922
259.01367	-0.77608228	-613.41595	-0.009607598	0.005425811	0		-613.41595	613.41595
259.51367	-0.77803433	-610.92261	-0.009690449	0.005294979	0		-610.92261	610.92261
260.01367	-0.77960193	-614.0578	-0.009667426	0.005276501	0		-614.0578	614.0578
260.51367	-0.78108609	-618.76709	-0.009718239	0.005217791	0		-618.76709	618.76709
261.01367	-0.7828176	-621.3667	-0.009789914	0.005323589	0		-621.3667	621.3667
261.51367	-0.78389049	-626.00903	-0.009821132	0.005120337	0		-626.00903	626.00903
262.01367	-0.78533888	-631.8396	-0.009918734	0.005207658	0		-631.8396	631.8396
262.51367	-0.78704357	-637.02716	-0.0099805	0.005098283	0		-637.02716	637.02716
263.01367	-0.78932941	-636.56946	-0.010079965	0.005292594	0		-636.56946	636.56946
263.51367	-0.78912377	-644.63745	-0.010165572	0.005169213	0		-644.63745	644.63745
264.01367	-0.79185963	-645.01068	-0.010224059	0.005190074	0		-645.01068	645.01068
264.51367	-0.79260767	-647.49121	-0.010260716	0.005085468	0		-647.49121	647.49121
265.01367	-0.79465806	-649.03308	-0.010370985	0.005168915	1		-649.03308	649.03308
265.51367	-0.79723001	-656.4881	-0.010335669	0.005099773	0		-656.4881	656.4881
266.01367	-0.79832375	-657.03864	-0.010377467	0.005113483	0		-657.03864	657.03864
266.51367	-0.80073774	-660.53381	-0.010431185	0.005085468	0		-660.53381	660.53381
267.01367	-0.80122352	-665.16754	-0.010490716	0.005134642	0		-665.16754	665.16754
267.51367	-0.80290437	-669.35535	-0.010547861	0.004986525	0		-669.35535	669.35535
268.01367	-0.80332756	-671.34021	-0.010659173	0.004977584	0		-671.34021	671.34021
268.51367	-0.8058995	-674.25549	-0.010704175	0.004934073	0		-674.25549	674.25549
269.01367	-0.8061707	-678.36346	-0.010680258	0.005055368	0		-678.36346	678.36346
269.51367	-0.80948174	-680.73669	-0.010724217	0.004845262	0		-680.73669	680.73669
270.01367	-0.81014037	-684.59021	-0.010768324	0.004983246	0		-684.59021	684.59021
270.51367	-0.81000626	-690.12341	-0.010883808	0.004939139	0		-690.12341	690.12341
271.01367	-0.81217885	-695.16089	-0.010990947	0.00488162	0		-695.16089	695.16089
271.51367	-0.81494153	-700.25494	-0.011096299	0.004852116	0		-700.25494	700.25494
272.01367	-0.81606805	-705.86841	-0.011121035	0.004951954	0		-705.86841	705.86841
272.51367	-0.81752539	-714.02496	-0.011322871	0.004782081	0		-714.02496	714.02496
273.01367	-0.81885159	-712.37927	-0.011358485	0.004874766	0		-712.37927	712.37927
273.51367	-0.82051158	-717.41492	-0.011353567	0.00466913	0		-717.41492	717.41492
274.01367	-0.82101226	-718.55579	-0.01144141	0.00477612	0		-718.55579	718.55579
274.51367	-0.82447231	-724.15704	-0.011510924	0.004708767	0		-724.15704	724.15704
275.01367	-0.82691014	-720.89069	-0.011556298	0.004624724	0		-720.89069	720.89069
275.51367	-0.82575381	-730.18933	-0.011720508	0.004608035	1		-730.18933	730.18933
276.01367	-0.82739592	-728.85602	-0.011749342	0.004530251	0		-728.85602	728.85602
276.51367	-0.83006322	-735.13116	-0.011809543	0.004484355	0		-735.13116	735.13116
277.01367	-0.83144307	-734.84381	-0.011899099	0.004627109	0		-734.84381	734.84381
277.51367	-0.83307624	-739.16931	-0.01195766	0.004502833	0		-739.16931	739.16931
278.01367	-0.83503127	-739.43695	-0.011957288	0.004499853	0		-739.43695	739.43695
278.51367	-0.83496869	-739.61768	-0.011993423	0.0044173	0		-739.61768	739.61768
279.01367	-0.83693862	-746.10516	-0.012070462	0.004535019	0		-746.10516	746.10516
279.51367	-0.83888173	-750.89038	-0.012103841	0.004525781	0		-750.89038	750.89038
280.01367	-0.84016919	-750.8407	-0.012249351	0.004407764	0		-750.8407	750.8407
280.51367	-0.84234774	-753.32751	-0.012276545	0.004532635	0		-753.32751	753.32751
281.01367	-0.8428663	-757.80347	-0.012340993	0.004410744	0		-757.80347	757.80347
281.51367	-0.84512532	-760.44452	-0.012398884	0.004451871	0		-760.44452	760.44452
282.01367	-0.84482133	-762.51544	-0.012468621	0.004339516	0		-762.51544	762.51544
282.51367	-0.84655881	-770.58789	-0.012540519	0.004482269	0		-770.58789	770.58789
283.01367	-0.84923506	-772.18579	-0.012572631	0.004481673	0		-772.18579	772.18579
283.51367	-0.85233748	-773.70068	-0.012542084	0.004353225	0		-773.70068	773.70068
284.01367	-0.85174143	-775.27832	-0.012694225	0.004265606	0		-775.27832	775.27832
284.51367	-0.85394084	-777.85541	-0.012722984	0.004442334	0		-777.85541	777.85541
285.01367	-0.85555613	-782.00867	-0.01275897	0.004245639	0		-782.00867	782.00867
285.51367	-0.85687935	-785.27704	-0.012832806	0.004295111	0		-785.27704	785.27704
286.01367	-0.85806549	-786.28662	-0.01302518	0.004214943	1		-786.28662	786.28662
286.51367	-0.85892081	-788.97058	-0.012994558	0.0042063	0		-788.97058	788.97058
287.01367	-0.85976422	-799.5166	-0.0130523	0.004159808	0		-799.5166	799.5166
287.51367	-0.86303353	-804.27307	-0.013146996	0.004156828	0		-804.27307	804.27307
288.01367	-0.86412132	-808.66876	-0.01321584	0.004049242	0		-808.66876	808.66876
288.51367	-0.86482763	-808.47522	-0.013235807	0.004166067	0		-808.47522	808.47522
289.01367	-0.86581707	-811.8761	-0.01328133	0.003992915	0		-811.8761	811.8761
289.51367	-0.8684516	-817.54816	-0.013338923	0.004185438	0		-817.54816	817.54816
290.01367	-0.8682549	-820.38464	-0.013399124	0.004021525	0		-820.38464	820.38464
290.51367	-0.8710593	-823.59033	-0.013392195	0.003968477	0		-823.59033	823.59033
291.01367	-0.87393224	-833.18842	-0.013461336	0.0038746	0		-833.18842	833.18842
291.51367	-0.87228119	-835.40198	-0.013649315	0.003976226	0		-835.40198	835.40198
292.01367	-0.87502003	-842.99042	-0.013701245	0.003749132	0		-842.99042	842.99042
292.51367	-0.87713897	-849.94006	-0.0138776	0.003868938	0		-849.94006	849.94006
293.01367	-0.8785069	-854.99115	-0.013966784	0.00374645	0		-854.99115	854.99115
293.51367	-0.88064075	-855.96808	-0.014021769	0.003944933	0		-855.96808	855.96808
294.01367	-0.88059008	-861.90283	-0.01404047	0.003709793	0		-861.90283	861.90283
294.51367	-0.88337362	-866.4361	-0.014170781	0.003772974	0		-866.4361	866.4361
295.01367	-0.88632703	-874.97534	-0.014275908	0.003651679	0		-874.97534	874.97534
295.51367	-0.88711381	-880.09332	-0.014339164	0.003828704	0		-880.09332	880.09332
296.01367	-0.8900702	-887.65515	-0.014507473	0.003575087	0		-887.65515	887.65515
296.51367	-0.88969469	-892.86261	-0.014596954	0.003660619	1		-892.86261	892.86261
297.01367	-0.88990331	-900.97174	-0.014861003	0.003558397	1		-900.97174	900.97174
297.51367	-0.89295208	-903.64117	-0.014861673	0.003665984	0		-903.64117	903.64117
298.01367	-0.89296997	-907.79993	-0.014918894	0.003450513	0		-907.79993	907.79993
298.51367	-0.89509785	-919.08075	-0.015091673	0.003418028	0		-919.08075	919.08075
299.01367	-0.89770854	-923.39471	-0.015167817	0.003332198	0		-923.39471	923.39471
299.51367	-0.89723468	-927.69006	-0.015339404	0.003377199	0		-927.69006	927.69006
300.01367	-0.89987218	-936.10132	-0.015468374	0.003146529	0		-936.10132	936.10132
300.51367	-0.90168715	-943.18848	-0.015533045	0.00330776	0		-943.18848	943.18848
301.01367	-0.9034723	-948.84161	-0.015763789	0.003197193	0		-948.84161	948.84161
301.51367	-0.90536773	-952.69385	-0.015813708	0.003200173	0		-952.69385	952.69385
302.01367	-0.90576112	-957.80865	-0.015917197	0.003089905	0		-957.80865	957.80865
302.51367	-0.90780556	-964.12109	-0.016095787	0.003131628	0		-964.12109	964.12109
303.01367	-0.91008842	-972.07684	-0.016194955	0.003076196	0		-972.07684	972.07684
303.51367	-0.90999007	-977.42719	-0.016336665	0.002985299	0		-977.42719	977.42719
304.01367	-0.91021657	-982.89728	-0.016390309	0.002894104	0		-982.89728	982.89728
304.51367	-0.91283917	-988.96429	-0.016519949	0.003044009	0		-988.96429	988.96429
305.01367	-0.91446936	-1001.0491	-0.016700551	0.002808571	0		-1001.0491	1001.0491
305.51367	-0.91588795	-1004.7443	-0.016867816	0.002831817	0		-1004.7443	1004.7443
306.01367	-0.9185791	-1009.5927	-0.01697652	0.002653599	0		-1009.5927	1009.5927
306.51367	-0.91846287	-1016.5488	-0.017112792	0.002651513	0		-1016.5488	1016.5488
307.01367	-0.92005134	-1019.6536	-0.017189607	0.002590418	0		-1019.6536	1019.6536
307.51367	-0.92309415	-1025.149	-0.017497838	0.002561212	1		-1025.149	1025.149
308.01367	-0.92413127	-1033.9583	-0.017457902	0.002477467	0		-1033.9583	1033.9583
