MTS793|MPT|FRA|1|2|.|.|:|33|1|1|A

Acquisition de données						Temps :	2048.0273	Sec	30.05.2013 12:33:12
Temps	Axial Déplacement	Axial Force	Axial fléche	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
0.51464844	0.00069141388	2.4527895	-0.0001168251	-0.00013768673	0
1.0146484	-0.00029504299	3.8601954	-0.00012516975	-0.00022113323	0
1.5146484	0.00017434359	2.092139	-0.00013157725	-0.00025510788	0
2.0146484	-0.0011637807	3.1126289	-6.7204237e-05	-0.00035375357	0
2.5146484	-0.00044554472	1.452333	-0.00012069941	-0.00031679869	0
3.0146484	-0.0015825033	1.4878007	-0.00018998981	-0.0001591444	0
3.5146484	-0.0011429191	0.89253241	-6.8545341e-05	-0.00035017729	0
4.0146484	-0.0018700957	1.2640051	-0.0001296401	-0.0003027916	0
4.5146484	-0.0031501055	1.992159	-0.00014960766	-0.00031560659	0
5.0146484	-0.00449121	1.1318301	-0.00012785196	-0.00012844801	0
5.5146484	-0.0058069825	1.60858	-0.00015750527	-0.00031173229	0
6.0146484	-0.0057727098	2.6309268	-0.00011965632	-0.00027000904	0
6.5146484	-0.0056251884	-1.1259247	-0.00011563301	-0.00025808811	0
7.0146484	-0.0064864755	0.78601211	-8.8959932e-05	-0.00013560057	0
7.5146484	-0.0083103776	0.0080084736	-0.00018984079	-0.00045120716	0
8.0146484	-0.0066101551	0.93539441	-0.00011056662	-0.00024944544	0
8.5146484	-0.009021163	-1.9665365	-0.0001527369	-0.00014066696	0
9.0146484	-0.0092729926	-0.25986591	-0.00016242266	-0.00027835369	0
9.5146484	-0.0096574426	-1.1456095	-0.00019341707	-0.00037819147	0
10.014648	-0.010144711	-0.97297692	-0.00019133091	-0.00024437904	1
10.514648	-0.010742247	-2.0183167	-0.00016525388	-0.00030487776	1
11.014648	-0.011478364	-0.86201656	-0.00017151237	-0.00024288893	0
11.514648	-0.011692941	-0.19171783	-0.00015929341	-0.00043511391	0
12.014648	-0.011484325	1.9734453	-0.0001385808	-0.00031024218	0
12.514648	-0.013031065	2.2381401	-0.00012814999	-0.00021100044	0
13.014648	-0.012880564	0.19034897	-0.000153929	-0.00036120415	0
13.514648	-0.014391541	1.2441213	-0.00018820167	-0.00024080276	0
14.014648	-0.013637543	0.99532634	-0.00015482306	-0.00042378902	0
14.514648	-0.015312433	0.34616613	-0.00014796853	-0.00019133091	0
15.014648	-0.014808774	0.63696325	-0.00021636486	-0.00036269426	0
15.514648	-0.015863776	0.68843037	-0.0001744926	-0.00030219555	0
16.014648	-0.016821921	2.2703614	-0.00020161271	-0.00043749809	0
16.514648	-0.016343594	1.0736591	-0.00017955899	-0.00015050173	0
17.014648	-0.018161535	2.7699227	-0.00011965632	-0.0003695488	0
17.514648	-0.017999113	2.652905	-0.00016480684	-0.0003105402	0
18.014648	-0.01924485	1.1476072	-0.00022992492	-0.00025898218	0
18.514648	-0.018815696	1.5476127	-0.00016763806	-0.00023275614	0
19.014648	-0.020061433	1.0484197	-0.00020638108	-0.00010401011	0
19.514648	-0.0205338	1.2058603	-0.0001655519	-0.00041097403	0
20.014648	-0.019998848	2.3814974	-0.00013843179	-0.00023931265	0
20.514648	-0.020748377	-0.98390156	-0.00013902783	-0.00030964613	0
21.014648	-0.020633638	-0.15691988	-0.00017523766	-0.00019699335	1
21.514648	-0.020566583	0.39489555	-0.00024989247	-0.00025212765	0
22.014648	-0.022983551	2.3213282	-0.00019699335	-0.00021666288	0
22.514648	-0.022783875	1.8888912	-0.00021293759	-0.00032186508	0
23.014648	-0.022655725	3.3141334	-0.00019609928	-0.00019133091	0
23.514648	-0.021913648	0.049051169	-0.00018239021	-0.00025808811	0
24.014648	-0.024175644	3.8601427	-0.00021249056	-0.00025510788	0
24.514648	-0.025555491	2.2216406	-0.00026777387	-0.00029414892	0
25.014648	-0.026065111	0.4262684	-0.00027433038	-0.00032544136	0
25.514648	-0.025580823	3.3056629	-0.00023469329	-0.00010728836	0
26.014648	-0.025673211	0.99666589	-0.00022917986	-0.00040084124	0
26.514648	-0.02566874	1.8765129	-0.00024184585	-0.00022977591	0
27.014648	-0.028185546	1.1473587	-0.00018194318	-0.00024437904	0
27.514648	-0.027829409	1.4391795	-0.00018537045	-0.00019550323	0
28.014648	-0.029502809	0.91239274	-0.00022441149	-0.00013798475	0
28.514648	-0.028419495	0.95559698	-0.00023841858	-0.00030845404	0
29.014648	-0.027374923	2.1881063	-0.00028461218	-0.00022500753	0
29.514648	-0.030298531	2.5538607	-0.00018775463	-0.00037193298	0
30.014648	-0.029444695	-0.60912663	-0.00019937754	-0.00030755997	0
30.514648	-0.030890107	1.6541563	-0.00020176172	-0.00014424324	0
31.014648	-0.031304359	3.2232032	-0.0001822412	-0.00030726194	0
31.514648	-0.030981004	1.4577528	-0.00016838312	-0.00016391277	1
32.014648	-0.032028556	1.421858	-0.0001630187	-0.000410676	0
32.514648	-0.032228231	2.6840878	-0.00022351742	-0.000243783	0
33.014648	-0.031910837	2.1800599	-0.00022754073	-0.00043898821	0
33.514648	-0.03323704	2.0677509	-0.0002387166	-0.00028789043	0
34.014648	-0.034476817	1.3773726	-0.00019654632	-0.00023514032	0
34.514648	-0.033773482	-0.29271585	-0.00022619963	-0.00044316053	0
35.014648	-0.035259128	1.3620431	-0.00027269125	-0.00032156706	0
35.514648	-0.035372376	0.90107322	-0.00025555491	-0.00038087368	0
36.014648	-0.036169589	1.1582628	-0.00027358532	-0.00023216009	0
36.514648	-0.037573278	0.39207885	-0.00031098723	-0.00031411648	0
37.014648	-0.035211444	1.8221413	-0.00024616718	-0.0004029274	0
37.514648	-0.03811419	1.9505314	-0.00025957823	-0.00032961369	0
38.014648	-0.038732588	1.218227	-0.00024735928	-0.00036478043	0
38.514648	-0.038713217	3.4976029	-0.0002707541	-0.0003182888	0
39.014648	-0.038944185	-1.3724003	-0.00027135015	-0.00035554171	0
