Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
259.51465	-0.77946782	-47.644463	-0.81065065	0.002564788	0
260.01465	-0.77804923	-46.719788	-0.81253183	0.002531111	0
260.51465	-0.78045726	-50.256634	-0.81399113	0.002579391	0
261.01465	-0.78157783	-50.868969	-0.815557	0.002616942	0
261.51465	-0.78274608	-50.584129	-0.81722307	0.002670884	0
262.01465	-0.78516603	-51.870136	-0.81890649	0.002242327	0
262.51465	-0.78719258	-51.922882	-0.82031339	0.002202094	0
263.01465	-0.78795552	-53.957603	-0.82180005	0.002179444	0
263.51465	-0.78755617	-56.676239	-0.82322639	0.002287328	0
264.01465	-0.79180598	-57.782238	-0.82452762	0.002291501	0
264.51465	-0.79233646	-59.462959	-0.82600075	0.002300441	0
265.01465	-0.79340935	-61.723244	-0.82769763	0.002317429	1
265.51465	-0.79593658	-62.138153	-0.82901514	0.00228703	0
266.01465	-0.79640746	-65.779846	-0.8306374	0.002213419	0
266.51465	-0.79966187	-66.795044	-0.83165479	0.002218783	0
267.01465	-0.79752803	-69.508827	-0.83308518	0.002277196	0
267.51465	-0.80235004	-70.74897	-0.83438969	0.002352595	0
268.01465	-0.80161691	-75.503944	-0.83635885	0.002292991	0
268.51465	-0.80493689	-78.661369	-0.83811229	0.002202392	0
269.01465	-0.80603957	-78.271599	-0.83950078	0.002221167	0
269.51465	-0.80825686	-79.161598	-0.84105414	0.002328754	0
270.01465	-0.80962777	-84.747002	-0.84247333	0.002405047	0
270.51465	-0.81170201	-83.985046	-0.84406233	0.002224445	0
271.01465	-0.81028938	-89.265457	-0.8457408	0.002341569	0
271.51465	-0.8130908	-93.752884	-0.84749323	0.002210736	0
272.01465	-0.81560016	-95.875839	-0.84872824	0.00228405	0
272.51465	-0.81596375	-98.327583	-0.84999394	0.002252162	0
273.01465	-0.81955791	-101.47617	-0.85111439	0.002267957	0
273.51465	-0.82050562	-103.90197	-0.85259008	0.002174377	0
274.01465	-0.82199574	-107.26156	-0.8537156	0.002099276	0
274.51465	-0.82274079	-109.11166	-0.85494995	0.002158284	0
275.01465	-0.82335472	-110.45927	-0.85613042	0.002093315	0
275.51465	-0.82537532	-116.63654	-0.85769898	0.002238751	1
276.01465	-0.82857609	-117.37216	-0.85899758	0.002096891	0
276.51465	-0.82852244	-123.16713	-0.86031592	0.0020504	0
277.01465	-0.82958937	-124.77563	-0.86124873	0.002044439	0
277.51465	-0.83018541	-128.51942	-0.86229002	0.002146065	0
278.01465	-0.83256364	-131.71669	-0.86357778	0.002040267	0
278.51465	-0.8344233	-133.85138	-0.86484611	0.001963377	0
279.01465	-0.83410144	-141.32169	-0.86653578	0.002097487	0
279.51465	-0.83736777	-146.75224	-0.86817336	0.001955032	0
280.01465	-0.83841085	-148.12285	-0.86969173	0.001918972	0
280.51465	-0.84053874	-155.52806	-0.87102491	0.001831055	0
281.01465	-0.84370375	-159.83818	-0.87233377	0.001920164	0
281.51465	-0.84490776	-160.32597	-0.87352675	0.001830161	0
282.01465	-0.8456111	-165.50362	-0.87498885	0.001886487	0
282.51465	-0.84824562	-171.09549	-0.8761577	0.001824498	0
283.01465	-0.84837675	-174.78026	-0.87729138	0.001865029	0
283.51465	-0.84813237	-183.12471	-0.87844568	0.001724958	0
284.01465	-0.85296631	-187.90115	-0.87948668	0.001571477	0
284.51465	-0.85312724	-190.82513	-0.88056922	0.001752377	0
285.01465	-0.85432529	-196.46829	-0.88139725	0.0017488	0
285.51465	-0.85503459	-201.88229	-0.88208723	0.001784563	0
286.01465	-0.85723996	-206.8208	-0.88285041	0.001686215	1
286.51465	-0.86134076	-208.84036	-0.88348633	0.001705885	0
287.01465	-0.85920691	-213.95775	-0.8840211	0.00156939	0
